hour_index,xuehua550,模板1,模板2,模板3,随机曲线1
7856,510.223646,78.893825,78.893825,42.893825,216.025
7857,502.90005,80.528646,80.528646,44.528646,207.4
7858,508.319339,80.21746,80.21746,44.21746,212.11
7859,550.470637,78.513499,78.513499,42.513499,233.285
7860,546.444062,76.568078,76.568078,40.568078,214.3375
7861,513.547038,75.297561,75.297561,39.297561,205.1525
7862,505.086298,75.053579,75.053579,39.053579,205.635
7863,503.268701,75.842527,75.842527,39.842527,217.7
7864,506.115127,77.570394,77.570394,41.570394,203.8475
7865,546.840895,80.014622,80.014622,44.014622,220.665
7866,525.008646,82.671499,82.671499,46.671499,228.315
7867,505.918991,84.771171,84.771171,48.771171,231.9175
7868,510.465589,85.573971,85.573971,49.573971,215.24
7869,511.042006,84.771059,84.771059,48.771059,201.805
7870,517.017108,82.67054,82.67054,46.67054,208.655
7871,509.912483,80.00823,80.00823,44.00823,208.855
7872,506.368602,77.536457,77.536457,41.536457,210.6825
7873,521.22307,70.786579,70.786579,34.786579,229.325
7874,514.897576,69.769524,69.769524,33.769524,214.7975
7875,513.748808,69.078427,69.078427,33.078427,209.291667
7876,506.47002,69.126381,69.126381,33.126381,213.360833
7877,506.842314,70.284013,70.284013,34.284013,210.12
7878,519.642638,72.678017,72.678017,36.678017,219.7825
7879,535.887471,75.909599,75.909599,39.909599,228.7525
7880,512.529807,78.94885,78.94885,42.94885,213.1325
7881,506.183347,80.583671,80.583671,44.583671,200.2575
7882,512.393731,80.272485,80.272485,44.272485,210.5975
7883,548.567386,78.568524,78.568524,42.568524,240.8875
7884,512.855605,76.623103,76.623103,40.623103,239.005
7885,509.590064,75.352586,75.352586,39.352586,216.92
7886,509.203016,75.108603,75.108603,39.108603,205.27
7887,506.575481,75.897551,75.897551,39.897551,201.24
7888,509.640119,77.625418,77.625418,41.625418,207.1525
7889,529.994098,80.069647,80.069647,44.069647,239.195
7890,519.455752,82.726524,82.726524,46.726524,226.6625
7891,508.530078,84.826196,84.826196,48.826196,206.81
7892,519.958663,85.628995,85.628995,49.628995,213.4325
7893,516.228168,84.826083,84.826083,48.826083,214.13
7894,512.048752,82.725565,82.725565,46.725565,220.29
7895,507.737124,80.063254,80.063254,44.063254,212.74
7896,506.157164,77.591481,77.591481,41.591481,207.585
7897,508.847891,75.842309,75.842309,39.842309,223.835
7898,515.530415,74.825254,74.825254,38.825254,218.29
7899,505.422681,74.134157,74.134157,38.134157,217.13
7900,503.693987,74.18211,74.18211,38.18211,207.755
7901,503.094511,75.339742,75.339742,39.339742,208.365
7902,507.383231,77.733747,77.733747,41.733747,222.56
7903,528.577822,80.965329,80.965329,44.965329,233.52
7904,533.781884,84.004579,84.004579,48.004579,215.83
7905,535.074814,85.6394,85.6394,49.6394,207.27
7906,515.768741,85.328215,85.328215,49.328215,215.68
7907,521.935313,83.624253,83.624253,47.624253,240.01
7908,514.003678,81.678832,81.678832,45.678832,216.185
7909,505.316098,80.408315,80.408315,44.408315,212.325
7910,505.575515,80.164333,80.164333,44.164333,211.815
7911,505.796529,80.953281,80.953281,44.953281,207.93
7912,509.165612,82.681148,82.681148,46.681148,212.39
7913,522.395422,85.125377,85.125377,49.125377,230
7914,516.375979,87.782254,87.782254,51.782254,222.405
7915,508.465973,89.881926,89.881926,53.881926,210.895
7916,508.869828,90.684725,90.684725,54.684725,222.82
7917,503.665654,89.881813,89.881813,53.881813,219.565
7918,508.496207,87.781294,87.781294,51.781294,215.295
7919,506.871858,85.118984,85.118984,49.118984,209.75
7920,508.307046,82.647211,82.647211,46.647211,207.225
7921,502.422713,75.898727,75.898727,39.898727,211.335
7922,508.526508,74.881672,74.881672,38.881672,218.905
7923,507.250391,74.190575,74.190575,38.190575,205.91
7924,511.980051,74.238528,74.238528,38.238528,202.29
7925,506.783467,75.39616,75.39616,39.39616,200.785
7926,504.820445,77.790165,77.790165,41.790165,209.215
7927,515.050394,81.021747,81.021747,45.021747,229.09
7928,510.036615,84.060997,84.060997,48.060997,232.3075
7929,507.406064,85.695818,85.695818,49.695818,233.0575
7930,505.561881,85.384633,85.384633,49.384633,219.1325
7931,516.354427,83.680671,83.680671,47.680671,224.39
7932,510.964439,81.735251,81.735251,45.735251,217.3925
7933,503.60215,80.464733,80.464733,44.464733,205.71
7934,505.222622,80.220751,80.220751,44.220751,206.1925
7935,502.666146,81.009699,81.009699,45.009699,206.5925
7936,506.685082,82.737566,82.737566,46.737566,211.765
7937,522.722092,85.181795,85.181795,49.181795,224.7425
7938,519.491836,87.838672,87.838672,51.838672,219.7025
7939,504.035915,89.938344,89.938344,53.938344,210.805
7940,537.858643,90.741143,90.741143,54.741143,211.365
7941,509.663276,89.938231,89.938231,53.938231,202.2225
7942,509.039154,87.837712,87.837712,51.837712,210.8475
7943,524.376319,85.175402,85.175402,49.175402,208.4125
7944,518.242367,82.703629,82.703629,46.703629,210.58
7945,533.548167,75.955817,75.955817,39.955817,198.86
7946,522.352748,74.938762,74.938762,38.938762,210.89
7947,508.286,74.247665,74.247665,38.247665,209.01
7948,504.049278,74.295618,74.295618,38.295618,215.2175
7949,512.493428,75.45325,75.45325,39.45325,208.27
7950,518.468304,77.847255,77.847255,41.847255,204.745
7951,534.299675,81.078837,81.078837,45.078837,218.44
7952,514.454975,84.118087,84.118087,48.118087,212.8975
7953,507.720354,85.752908,85.752908,49.752908,209.25
7954,507.26006,85.441723,85.441723,49.441723,206.1675
7955,521.59338,83.737761,83.737761,47.737761,219.6825
7956,509.191785,81.79234,81.79234,45.79234,214.0375
7957,505.337307,80.521823,80.521823,44.521823,202.07
7958,503.450975,80.277841,80.277841,44.277841,205.5325
7959,503.783017,81.066789,81.066789,45.066789,199.5925
7960,504.053739,82.794656,82.794656,46.794656,208.11
7961,536.48346,85.238884,85.238884,49.238884,224.99
7962,513.971962,87.895761,87.895761,51.895761,222.435
7963,502.643096,89.995434,89.995434,53.995434,203.08
7964,505.628887,90.798233,90.798233,54.798233,234.615
7965,506.076152,89.995321,89.995321,53.995321,212.42
7966,502.453456,87.894802,87.894802,51.894802,211.595
7967,502.692768,85.232492,85.232492,49.232492,226.21
7968,501.483014,82.760719,82.760719,46.760719,221.375
7969,506.40577,76.013561,76.013561,40.013561,232.17
7970,506.395349,74.996506,74.996506,38.996506,224.71
7971,501.593048,74.305409,74.305409,38.305409,210.55
7972,504.487011,74.353363,74.353363,38.353363,203.11
7973,502.438054,75.510995,75.510995,39.510995,215.79
7974,504.014814,77.904999,77.904999,41.904999,221.57
7975,524.120739,81.136581,81.136581,45.136581,232.61
7976,506.617968,84.175832,84.175832,48.175832,217.85
7977,504.904286,85.810653,85.810653,49.810653,209.725
7978,508.648397,85.499467,85.499467,49.499467,209.025
7979,524.734897,83.795506,83.795506,47.795506,224.125
7980,505.112089,81.850085,81.850085,45.850085,211.8
7981,503.842037,80.579568,80.579568,44.579568,205.75
7982,502.294383,80.335585,80.335585,44.335585,201.7
7983,502.998588,81.124534,81.124534,45.124534,202.5
7984,506.073272,82.8524,82.8524,46.8524,203.12
7985,519.62551,85.296629,85.296629,49.296629,233.855
7986,510.057729,87.953506,87.953506,51.953506,217.36
7987,502.915422,90.053178,90.053178,54.053178,199.525
7988,503.616663,90.855977,90.855977,54.855977,206.29
7989,504.339882,90.053065,90.053065,54.053065,207.085
7990,502.587282,87.952547,87.952547,51.952547,198.955
7991,501.447241,85.290236,85.290236,49.290236,199.67
7992,501.280865,82.818463,82.818463,46.818463,195.485
7993,501.893756,76.071943,76.071943,40.071943,207.6475
7994,500.93749,75.054889,75.054889,39.054889,207.63
7995,503.629132,74.363791,74.363791,38.363791,195.94
7996,500.845831,74.411745,74.411745,38.411745,204.06
7997,502.857815,75.569377,75.569377,39.569377,198.9075
7998,501.082954,77.963381,77.963381,41.963381,203.0325
7999,503.0589,81.194964,81.194964,45.194964,226.025
8000,501.234012,84.234214,84.234214,48.234214,208
8001,502.026955,85.869035,85.869035,49.869035,204.9125
8002,503.0561,85.557849,85.557849,49.557849,211.06
8003,523.035034,83.853888,83.853888,47.853888,226.4675
8004,507.039742,81.908467,81.908467,45.908467,205.32
8005,501.000249,80.63795,80.63795,44.63795,202.6375
8006,500.532282,80.393968,80.393968,44.393968,198.455
8007,502.641394,81.182916,81.182916,45.182916,200.5275
8008,503.643713,82.910783,82.910783,46.910783,207.08
8009,514.725571,85.355011,85.355011,49.355011,222.545833
8010,508.72785,88.011888,88.011888,52.011888,212.924167
8011,501.057467,90.11156,90.11156,54.11156,200.3
8012,501.370024,90.91436,90.91436,54.91436,202.105
8013,504.067139,90.111448,90.111448,54.111448,203.7475
8014,503.59801,88.010929,88.010929,52.010929,199.36
8015,502.637991,85.348619,85.348619,49.348619,195.3325
8016,501.741913,82.876846,82.876846,46.876846,194.59
8017,505.522463,71.130946,71.130946,35.130946,197.09
8018,501.142585,70.113891,70.113891,34.113891,192.8375
8019,500.948588,69.422794,69.422794,33.422794,202.135
8020,501.220379,69.470748,69.470748,33.470748,192.3025
8021,500.524278,70.628379,70.628379,34.628379,200.14
8022,502.01474,73.022384,73.022384,37.022384,193.6225
8023,524.941788,76.253966,76.253966,40.253966,200.69
8024,506.13105,79.293217,79.293217,43.293217,194.37
8025,501.688789,80.928038,80.928038,44.928038,197.5625
8026,504.109758,80.616852,80.616852,44.616852,200.6825
8027,521.503624,78.912891,78.912891,42.912891,225.225
8028,505.820331,76.96747,76.96747,40.96747,208.68
8029,501.511551,75.696953,75.696953,39.696953,193.185
8030,505.060589,75.45297,75.45297,39.45297,190.13
8031,500.609153,76.241918,76.241918,40.241918,199.52
8032,515.307286,77.969785,77.969785,41.969785,202.17
8033,514.650087,80.414014,80.414014,44.414014,218.12
8034,506.001534,83.070891,83.070891,47.070891,211.17
8035,501.600478,85.170563,85.170563,49.170563,193.49
8036,500.92034,85.973362,85.973362,49.973362,194.995
8037,500.663852,85.17045,85.17045,49.17045,203.15
8038,502.024796,83.069932,83.069932,47.069932,202.06
8039,504.030355,80.407621,80.407621,44.407621,199.51
8040,502.115994,77.935848,77.935848,41.935848,196.525
8041,504.882926,71.190552,71.190552,35.190552,206.095
8042,501.041792,70.173497,70.173497,34.173497,193.925
8043,501.650575,69.4824,69.4824,33.4824,192.9
8044,500.552628,69.530353,69.530353,33.530353,194.305
8045,502.958192,70.687985,70.687985,34.687985,190.065
8046,502.509083,73.08199,73.08199,37.08199,197.52
8047,501.882054,76.313572,76.313572,40.313572,226.615
8048,504.184448,79.352822,79.352822,43.352822,207.18
8049,500.55771,80.987643,80.987643,44.987643,196.32
8050,501.354342,80.676458,80.676458,44.676458,203.245
8051,518.190477,78.972496,78.972496,42.972496,224.055
8052,506.459533,77.027075,77.027075,41.027075,206.635
8053,502.128594,75.756558,75.756558,39.756558,195.605
8054,502.990297,75.512576,75.512576,39.512576,205.22
8055,501.358811,76.301524,76.301524,40.301524,190.725
8056,502.741283,78.029391,78.029391,42.029391,218.69
8057,521.181822,80.47362,80.47362,44.47362,218.045
8058,504.241599,83.130497,83.130497,47.130497,206.955
8059,503.792635,85.230169,85.230169,49.230169,195.97
8060,501.522342,86.032968,86.032968,50.032968,192.74
8061,500.799012,85.230056,85.230056,49.230056,191.12
8062,503.596976,83.129537,83.129537,47.129537,197.555
8063,505.296262,80.467227,80.467227,44.467227,203.0675
8064,502.015457,77.995454,77.995454,41.995454,197.8675
8065,507.042904,76.250742,76.250742,40.250742,204.87
8066,502.918141,75.233688,75.233688,39.233688,193.4075
8067,500.857904,74.54259,74.54259,38.54259,196.17
8068,500.802215,74.590544,74.590544,38.590544,190.2925
8069,500.71744,75.748176,75.748176,39.748176,200.4175
8070,501.757659,78.142181,78.142181,42.142181,199.125
8071,500.421447,81.373763,81.373763,45.373763,197.0475
8072,502.486082,84.413013,84.413013,48.413013,203.41
8073,500.952157,86.047834,86.047834,50.047834,190.3325
8074,501.7841,85.736648,85.736648,49.736648,194.925
8075,518.795806,84.032687,84.032687,48.032687,221.33
8076,511.670696,82.087266,82.087266,46.087266,207.7375
8077,504.276125,80.816749,80.816749,44.816749,197.91
8078,500.867977,80.572767,80.572767,44.572767,200.505
8079,501.00394,81.361715,81.361715,45.361715,194.945
8080,502.547161,83.089582,83.089582,47.089582,199.81
8081,542.799524,85.53381,85.53381,49.53381,223.8025
8082,506.761868,88.190687,88.190687,52.190687,203.535
8083,502.401819,90.29036,90.29036,54.29036,202.5225
8084,504.336389,91.093159,91.093159,55.093159,195.65
8085,501.073773,90.290247,90.290247,54.290247,192.015
8086,503.083237,88.189728,88.189728,52.189728,202.0575
8087,500.346341,85.527418,85.527418,49.527418,205.6725
8088,502.897342,83.055645,83.055645,47.055645,197.5225
8089,508.402174,76.311501,76.311501,40.311501,208.685
8090,512.795557,75.294446,75.294446,39.294446,200.3075
8091,504.501299,74.603349,74.603349,38.603349,192.375
8092,502.514029,74.651302,74.651302,38.651302,192.035
8093,500.981015,75.808934,75.808934,39.808934,191.4875
8094,500.462409,78.202939,78.202939,42.202939,196.585
8095,501.640477,81.434521,81.434521,45.434521,189.1675
8096,504.324759,84.473771,84.473771,48.473771,199.055
8097,502.897342,86.108592,86.108592,50.108592,192.92
8098,500.499535,85.797407,85.797407,49.797407,196.685
8099,514.153106,84.093445,84.093445,48.093445,221.85
8100,504.43723,82.148024,82.148024,46.148024,214.865
8101,501.126618,80.877507,80.877507,44.877507,203.61
8102,500.375368,80.633525,80.633525,44.633525,192.435
8103,501.890998,81.422473,81.422473,45.422473,193.205
8104,504.999224,83.15034,83.15034,47.15034,199.24
8105,516.273765,85.594569,85.594569,49.594569,237.21
8106,505.78116,88.251446,88.251446,52.251446,208.235
8107,500.957975,90.351118,90.351118,54.351118,198.795
8108,500.3294,91.153917,91.153917,55.153917,203.74
8109,500.267495,90.351005,90.351005,54.351005,193.575
8110,501.050799,88.250486,88.250486,52.250486,200.755
8111,501.55988,85.588176,85.588176,49.588176,188.42
8112,500.292001,83.116403,83.116403,47.116403,200.25
8113,500.372893,76.372808,76.372808,40.372808,210.715
8114,502.24029,75.355754,75.355754,39.355754,216.12
8115,500.442316,74.664656,74.664656,38.664656,204.09
8116,501.942422,74.71261,74.71261,38.71261,199.14
8117,501.515143,75.870242,75.870242,39.870242,193.08
8118,500.947252,78.264247,78.264247,42.264247,189.54
8119,501.854702,81.495829,81.495829,45.495829,196.13
8120,507.555562,84.535079,84.535079,48.535079,203.715
8121,500.37512,86.1699,86.1699,50.1699,200.25
8122,503.799056,85.858714,85.858714,49.858714,189.86
8123,507.853469,84.154753,84.154753,48.154753,217.545
8124,505.300225,82.209332,82.209332,46.209332,203.955
8125,503.421832,80.938815,80.938815,44.938815,193.845
8126,500.320343,80.694833,80.694833,44.694833,188.72
8127,503.522987,81.483781,81.483781,45.483781,197.08
8128,507.289114,83.211648,83.211648,47.211648,205.1
8129,521.118462,85.655876,85.655876,49.655876,219.6075
8130,514.592382,88.312753,88.312753,52.312753,206.565
8131,502.852451,90.412426,90.412426,54.412426,192.9525
8132,505.240971,91.215225,91.215225,55.215225,188.2375
8133,503.503624,90.412313,90.412313,54.412313,187.515
8134,515.338298,88.311794,88.311794,52.311794,193.455
8135,518.901848,85.649484,85.649484,49.649484,195.805
8136,505.032405,83.177711,83.177711,47.177711,187.8125
8137,501.967049,76.434647,76.434647,40.434647,188.695
8138,502.312334,75.417593,75.417593,39.417593,198.28
8139,502.006145,74.726495,74.726495,38.726495,189.36
8140,502.228041,74.774449,74.774449,38.774449,197.265
8141,504.091779,75.932081,75.932081,39.932081,195.62
8142,500.830583,78.326086,78.326086,42.326086,192.8925
8143,504.751068,81.557668,81.557668,45.557668,196.9475
8144,503.864725,84.596918,84.596918,48.596918,209.4775
8145,500.372399,86.231739,86.231739,50.231739,188.7175
8146,503.554724,85.920553,85.920553,49.920553,202.5375
8147,513.753636,84.216592,84.216592,48.216592,209.9225
8148,510.492015,82.271171,82.271171,46.271171,205.68
8149,501.374525,81.000654,81.000654,45.000654,201.6275
8150,503.58974,80.756672,80.756672,44.756672,188.1375
8151,502.708302,81.54562,81.54562,45.54562,201.8775
8152,508.042941,83.273487,83.273487,47.273487,209.07
8153,539.47254,85.717715,85.717715,49.717715,223.7525
8154,516.475892,88.374592,88.374592,52.374592,217.9875
8155,512.584501,90.474265,90.474265,54.474265,200.125
8156,523.68947,91.277064,91.277064,55.277064,205.5675
8157,511.614209,90.474152,90.474152,54.474152,201.83
8158,507.005014,88.373633,88.373633,52.373633,218.72
8159,510.313956,85.711323,85.711323,49.711323,221.94
8160,500.403285,83.23955,83.23955,47.23955,205.165
8161,501.717165,76.496999,76.496999,40.496999,197.3525
8162,504.51084,75.479945,75.479945,39.479945,198.5125
8163,500.227862,74.788847,74.788847,38.788847,197.49
8164,500.321917,74.836801,74.836801,38.836801,198.24
8165,500.613203,75.994433,75.994433,39.994433,203.205
8166,501.002094,78.388437,78.388437,42.388437,192.21
8167,505.104343,81.62002,81.62002,45.62002,204.605
8168,516.067885,84.65927,84.65927,48.65927,202.69
8169,501.584407,86.294091,86.294091,50.294091,188.69
8170,504.872895,85.982905,85.982905,49.982905,201.955
8171,528.029439,84.278944,84.278944,48.278944,217.135
8172,503.2328,82.333523,82.333523,46.333523,213.465
8173,500.944139,81.063006,81.063006,45.063006,195.015
8174,501.974121,80.819024,80.819024,44.819024,202.04
8175,500.709252,81.607972,81.607972,45.607972,199.715
8176,501.963519,83.335839,83.335839,47.335839,210.2
8177,521.822035,85.780067,85.780067,49.780067,235.485
8178,505.733819,88.436944,88.436944,52.436944,219.795
8179,501.130099,90.536617,90.536617,54.536617,215.89
8180,502.723893,91.339416,91.339416,55.339416,225.71
8181,502.586442,90.536504,90.536504,54.536504,214.8
8182,500.512718,88.435985,88.435985,52.435985,208.625
8183,501.983339,85.773675,85.773675,49.773675,213.245
8184,500.289048,83.301902,83.301902,47.301902,188.995
8185,503.662515,71.559846,71.559846,35.559846,196.43
8186,500.566353,70.542791,70.542791,34.542791,204.11
8187,500.7686,69.851694,69.851694,33.851694,186.995
8188,504.463262,69.899647,69.899647,33.899647,188.155
8189,502.543835,71.057279,71.057279,35.057279,190.755
8190,501.05175,73.451284,73.451284,37.451284,193.195
8191,501.522342,76.682866,76.682866,40.682866,205.305
8192,502.650765,79.722116,79.722116,43.722116,219.415
8193,502.459959,81.356937,81.356937,45.356937,195.905
8194,502.699665,81.045752,81.045752,45.045752,204.85
8195,507.365323,79.34179,79.34179,43.34179,228.73
8196,506.893678,77.39637,77.39637,41.39637,201.1475
8197,500.506399,76.125853,76.125853,40.125853,192.875
8198,501.355459,75.88187,75.88187,39.88187,197.3775
8199,504.291141,76.670818,76.670818,40.670818,191.4325
8200,506.010114,78.398685,78.398685,42.398685,197.34
8201,522.097782,80.842914,80.842914,44.842914,224.3025
8202,503.34916,83.499791,83.499791,47.499791,206.48
8203,511.081973,85.599463,85.599463,49.599463,193.8625
8204,501.177499,86.402262,86.402262,50.402262,199.76
8205,505.29098,85.59935,85.59935,49.59935,199.3575
8206,505.775578,83.498831,83.498831,47.498831,189.97
8207,501.810792,80.836521,80.836521,44.836521,197.41
8208,501.708104,78.364748,78.364748,42.364748,187.7775
8209,502.36672,71.623168,71.623168,35.623168,202.215
8210,504.035915,70.606113,70.606113,34.606113,190.4
8211,500.324173,69.915016,69.915016,33.915016,191.8225
8212,500.864611,69.96297,69.96297,33.96297,204.01
8213,501.480651,71.120602,71.120602,35.120602,199.23
8214,500.60579,73.514606,73.514606,37.514606,193.46
8215,515.035068,76.746189,76.746189,40.746189,195.65
8216,501.555004,79.785439,79.785439,43.785439,199.5475
8217,501.614158,81.42026,81.42026,45.42026,198.975
8218,506.982972,81.109074,81.109074,45.109074,199.69
8219,520.117873,79.405113,79.405113,43.405113,209.1875
8220,502.058062,77.459692,77.459692,41.459692,208.4475
8221,501.327724,76.189175,76.189175,40.189175,189.9175
8222,503.46308,75.945192,75.945192,39.945192,194.93
8223,501.031893,76.734141,76.734141,40.734141,203.6425
8224,510.945624,78.462007,78.462007,42.462007,206.97
8225,526.658357,80.906236,80.906236,44.906236,224.515
8226,503.104868,83.563113,83.563113,47.563113,201.445
8227,505.005594,85.662785,85.662785,49.662785,214.1775
8228,500.873888,86.465584,86.465584,50.465584,194.0975
8229,500.790644,85.662672,85.662672,49.662672,205.6625
8230,502.373077,83.562154,83.562154,47.562154,206.555
8231,508.278992,80.899844,80.899844,44.899844,196.785
8232,500.807839,78.428071,78.428071,42.428071,196.395
8233,501.749119,76.686948,76.686948,40.686948,198.685
8234,500.37985,75.669893,75.669893,39.669893,203.08
8235,500.468091,74.978796,74.978796,38.978796,188.18
8236,502.640543,75.026749,75.026749,39.026749,192.415
8237,500.315208,76.184381,76.184381,40.184381,195.475
8238,500.691594,78.578386,78.578386,42.578386,190.7
8239,507.843309,81.809968,81.809968,45.809968,218.425
8240,505.904833,84.849218,84.849218,48.849218,195.785
8241,503.521966,86.484039,86.484039,50.484039,196.025
8242,510.297864,86.172854,86.172854,50.172854,208.59
8243,527.163713,84.468892,84.468892,48.468892,222.95
8244,505.104343,82.523471,82.523471,46.523471,197.67
8245,501.293835,81.252954,81.252954,45.252954,194.805
8246,500.571191,81.008972,81.008972,45.008972,201.73
8247,501.083923,81.79792,81.79792,45.79792,193.355
8248,507.970913,83.525787,83.525787,47.525787,214.015
8249,513.908667,85.970016,85.970016,49.970016,227.81
8250,503.633294,88.626893,88.626893,52.626893,200.8125
8251,503.418826,90.726565,90.726565,54.726565,205.1125
8252,502.450208,91.529364,91.529364,55.529364,192.47
8253,501.027201,90.726452,90.726452,54.726452,191.9625
8254,510.549074,88.625933,88.625933,52.625933,198.705
8255,506.398326,85.963623,85.963623,49.963623,210.54
8256,501.485379,83.49185,83.49185,47.49185,192.07
8257,501.820193,76.751165,76.751165,40.751165,196.5525
8258,500.359221,75.734111,75.734111,39.734111,188.765
8259,502.115255,75.043013,75.043013,39.043013,189.59
8260,500.285069,75.090967,75.090967,39.090967,199.5175
8261,500.266295,76.248599,76.248599,40.248599,188.08
8262,501.701651,78.642603,78.642603,42.642603,191.3125
8263,508.709752,81.874186,81.874186,45.874186,209.9075
8264,503.147467,84.913436,84.913436,48.913436,206.785
8265,501.417756,86.548257,86.548257,50.548257,201.875
8266,510.544992,86.237071,86.237071,50.237071,213.225
8267,514.011004,84.53311,84.53311,48.53311,228.1525
8268,503.668796,82.587689,82.587689,46.587689,205.305
8269,505.468384,81.317172,81.317172,45.317172,194.65
8270,502.793872,81.07319,81.07319,45.07319,190.4375
8271,501.046052,81.862138,81.862138,45.862138,193.6275
8272,513.139749,83.590005,83.590005,47.590005,210.095
8273,530.120681,86.034233,86.034233,50.034233,217.295
8274,509.928192,88.69111,88.69111,52.69111,202.145
8275,502.440481,90.790782,90.790782,54.790782,201.62
8276,506.627094,91.593582,91.593582,55.593582,198.945
8277,506.724941,90.79067,90.79067,54.79067,193.33
8278,501.540433,88.690151,88.690151,52.690151,213.535
8279,503.721401,86.027841,86.027841,50.027841,207.635
8280,506.428137,83.556068,83.556068,47.556068,195.495
8281,501.353784,76.815802,76.815802,40.815802,196.82
8282,500.669915,75.798747,75.798747,39.798747,188.555
8283,500.441216,75.10765,75.10765,39.10765,197.865
8284,500.26331,75.155604,75.155604,39.155604,187.73
8285,502.396213,76.313236,76.313236,40.313236,187.5
8286,506.945286,78.70724,78.70724,42.70724,196.37
8287,510.532751,81.938823,81.938823,45.938823,211.145
8288,502.001856,84.978073,84.978073,48.978073,200.925
8289,501.194947,86.612894,86.612894,50.612894,195.205
8290,511.891771,86.301708,86.301708,50.301708,213.53
8291,511.544925,84.597747,84.597747,48.597747,217.4
8292,501.789419,82.652326,82.652326,46.652326,202.23
8293,500.817132,81.381809,81.381809,45.381809,205.995
8294,500.829764,81.137826,81.137826,45.137826,199.96
8295,500.824044,81.926775,81.926775,45.926775,193.43
8296,507.282651,83.654641,83.654641,47.654641,216.49
8297,516.827247,86.09887,86.09887,50.09887,230.08
8298,504.045935,88.755747,88.755747,52.755747,212.76
8299,502.790346,90.855419,90.855419,54.855419,198.915
8300,503.09263,91.658218,91.658218,55.658218,208.015
8301,500.355374,90.855306,90.855306,54.855306,208.175
8302,501.19856,88.754788,88.754788,52.754788,195.725
8303,503.398829,86.092478,86.092478,50.092478,202.355
8304,500.612189,83.620705,83.620705,47.620705,207.685
8305,501.51754,76.880839,76.880839,40.880839,194.9225
8306,500.284444,75.863784,75.863784,39.863784,191.1625
8307,501.152637,75.172687,75.172687,39.172687,189.35
8308,500.50132,75.220641,75.220641,39.220641,187.4625
8309,500.351315,76.378273,76.378273,40.378273,198.7775
8310,503.706624,78.772277,78.772277,42.772277,208.53
8311,509.240517,82.00386,82.00386,46.00386,213.515
8312,500.611513,85.04311,85.04311,49.04311,197.475
8313,500.698917,86.677931,86.677931,50.677931,194.1825
8314,511.14315,86.366745,86.366745,50.366745,215.1175
8315,515.2042,84.662784,84.662784,48.662784,214.72
8316,502.926305,82.717363,82.717363,46.717363,196.705
8317,500.491847,81.446846,81.446846,45.446846,192.1275
8318,500.420114,81.202863,81.202863,45.202863,192.205
8319,502.813313,81.991812,81.991812,45.991812,192.17
8320,511.109371,83.719678,83.719678,47.719678,209.06
8321,504.35504,86.163907,86.163907,50.163907,220.1175
8322,502.484444,88.820784,88.820784,52.820784,203.1025
8323,501.506771,90.920456,90.920456,54.920456,199.95
8324,503.012439,91.723255,91.723255,55.723255,200.78
8325,502.099023,90.920343,90.920343,54.920343,188.515
8326,503.652062,88.819825,88.819825,52.819825,194.2
8327,502.106391,86.157515,86.157515,50.157515,201.57
8328,501.172907,83.685741,83.685741,47.685741,190.7475
8329,500.63233,76.946257,76.946257,40.946257,195.63
8330,500.551045,75.929202,75.929202,39.929202,187.7225
8331,500.199724,75.238105,75.238105,39.238105,193.975
8332,500.560582,75.286059,75.286059,39.286059,189.875
8333,502.066797,76.44369,76.44369,40.44369,188.4725
8334,504.13682,78.837695,78.837695,42.837695,202.32
8335,511.012616,82.069277,82.069277,46.069277,211.865
8336,502.349293,85.108528,85.108528,49.108528,190.7425
8337,502.40663,86.743348,86.743348,50.743348,191.3625
8338,506.128153,86.432163,86.432163,50.432163,214.25
8339,522.013204,84.728201,84.728201,48.728201,218.59
8340,501.448988,82.782781,82.782781,46.782781,200.33
8341,500.787867,81.512264,81.512264,45.512264,189.795
8342,500.182879,81.268281,81.268281,45.268281,189.155
8343,516.057235,82.057229,82.057229,46.057229,200.015
8344,514.943318,83.785096,83.785096,47.785096,214.21
8345,527.189696,86.229325,86.229325,50.229325,203.78
8346,503.890757,88.886202,88.886202,52.886202,199.05
8347,503.172246,90.985874,90.985874,54.985874,195.585
8348,503.738334,91.788673,91.788673,55.788673,200.565
8349,506.564887,90.985761,90.985761,54.985761,197.81
8350,502.449397,88.885243,88.885243,52.885243,202.19
8351,501.480061,86.222932,86.222932,50.222932,197.835
8352,500.803418,83.751159,83.751159,47.751159,194.075
8353,500.171005,72.012036,72.012036,36.012036,190.895
8354,501.381295,70.994981,70.994981,34.994981,190.28
8355,500.318328,70.303884,70.303884,34.303884,186.59
8356,500.229494,70.351838,70.351838,34.351838,190.355
8357,500.772899,71.50947,71.50947,35.50947,197.7
8358,500.714083,73.903474,73.903474,37.903474,203.305
8359,506.826797,77.135056,77.135056,41.135056,214.095
8360,500.634229,80.174307,80.174307,44.174307,198.63
8361,500.072153,81.809128,81.809128,45.809128,198.81
8362,519.775952,81.497942,81.497942,45.497942,207.175
8363,519.219257,79.793981,79.793981,43.793981,224.45
8364,501.692213,77.84856,77.84856,41.84856,195.34
8365,502.29568,76.578043,76.578043,40.578043,191.945
8366,500.355134,76.33406,76.33406,40.33406,186.33
8367,501.585639,77.123008,77.123008,41.123008,219.405
